id;bank;product_name;amount_min;amount_max;amount_currency;min_term;max_term;term_unit;rate_branch;rate_klik_bonus;rate_klik_total;offer_type;source;url;last_updated;notes;source_file
3;Intesa Sanpaolo Bank;Depozit 14M;50000;100000.0;EUR;14;14.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 14M;50000;100000.0;EUR;14;14.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 15M;300;50000.0;EUR;15;15.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 15M;300;50000.0;EUR;15;15.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 15M;50000;100000.0;EUR;15;15.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 15M;50000;100000.0;EUR;15;15.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 16M;300;50000.0;EUR;16;16.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 16M;300;50000.0;EUR;16;16.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 16M;50000;100000.0;EUR;16;16.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 16M;50000;100000.0;EUR;16;16.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 17M;300;50000.0;EUR;17;17.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 17M;300;50000.0;EUR;17;17.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 17M;50000;100000.0;EUR;17;17.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 17M;50000;100000.0;EUR;17;17.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 18M;300;50000.0;EUR;18;18.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 18M;300;50000.0;EUR;18;18.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 18M;50000;100000.0;EUR;18;18.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 18M;50000;100000.0;EUR;18;18.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 19M;300;50000.0;EUR;19;19.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 19M;300;50000.0;EUR;19;19.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 19M;50000;100000.0;EUR;19;19.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 19M;50000;100000.0;EUR;19;19.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 20M;300;50000.0;EUR;20;20.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 20M;300;50000.0;EUR;20;20.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 20M;50000;100000.0;EUR;20;20.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 20M;50000;100000.0;EUR;20;20.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 21M;300;50000.0;EUR;21;21.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 21M;300;50000.0;EUR;21;21.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 21M;50000;100000.0;EUR;21;21.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 21M;50000;100000.0;EUR;21;21.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 22M;300;50000.0;EUR;22;22.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 22M;300;50000.0;EUR;22;22.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 22M;50000;100000.0;EUR;22;22.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 22M;50000;100000.0;EUR;22;22.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 23M;300;50000.0;EUR;23;23.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 23M;300;50000.0;EUR;23;23.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 23M;50000;100000.0;EUR;23;23.0;months;1.4;0.7000000000000002;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 23M;50000;100000.0;EUR;23;23.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 24M;300;50000.0;EUR;24;24.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 24M;300;50000.0;EUR;24;24.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 24M;50000;100000.0;EUR;24;24.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 24M;50000;100000.0;EUR;24;24.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 25M;300;50000.0;EUR;25;25.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 25M;300;50000.0;EUR;25;25.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 25M;50000;100000.0;EUR;25;25.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 25M;50000;100000.0;EUR;25;25.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 26M;300;50000.0;EUR;26;26.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 26M;300;50000.0;EUR;26;26.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 26M;50000;100000.0;EUR;26;26.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 26M;50000;100000.0;EUR;26;26.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 27M;300;50000.0;EUR;27;27.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 27M;300;50000.0;EUR;27;27.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 27M;50000;100000.0;EUR;27;27.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 27M;50000;100000.0;EUR;27;27.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 28M;300;50000.0;EUR;28;28.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 28M;300;50000.0;EUR;28;28.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 28M;50000;100000.0;EUR;28;28.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 28M;50000;100000.0;EUR;28;28.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 29M;300;50000.0;EUR;29;29.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 29M;300;50000.0;EUR;29;29.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 29M;50000;100000.0;EUR;29;29.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 29M;50000;100000.0;EUR;29;29.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 30M;300;50000.0;EUR;30;30.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 30M;300;50000.0;EUR;30;30.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 30M;50000;100000.0;EUR;30;30.0;months;1.2;0.9000000000000001;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;POSEBNA PONUDBA - Depozit 30M;50000;100000.0;EUR;30;30.0;months;2.1;0.0;2.1;special;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;posebna ponudba;intesa_depoziti.csv
3;Intesa Sanpaolo Bank;Depozit 31M;300;50000.0;EUR;31;31.0;months;1.0;1.1;2.1;regular;pdf;https://www.intesasanpaolobank.si/document/documents/ISPSLOVENIA/dokumenti-splosni/Obrestne-mere_varcevanja-in-depoziti.pdf;28/02/2026;redna ponudba;intesa_depoziti.csv
